href,2021-01-01,2021-01-02
1166302,149.0,149.0
1140332,149.99,149.99
1192846,219.95,219.95
1177829,129.95,129.95
1134314,179.4,179.4
1132819,239.95,239.95
941932,249.99,249.99
1126290,129.95,129.95
931504,249.95,249.95
1151009,109.0,109.0
515590,79.95,79.95
1075727,379.95,379.95
1050463,119.95,119.95
732033,99.99,99.99
1113900,149.4,149.4
660406,450.0,450.0
1164279,99.0,99.0
1086088,199.95,199.95
946331,99.99,99.99
1142675,139.99,139.99
1179680,74.97,74.97
941696,192.5,192.5
906795,279.0,279.0
685278,279.2,279.2
1164288,79.0,79.0
1156240,219.0,219.0
1213287,99.95,99.95
1126979,270.0,270.0
1103479,229.95,229.95
941670,200.0,200.0
1113984,70.95,70.95
1091849,179.95,179.95
1167289,199.0,199.0
1063527,99.95,99.95
1138482,99.0,99.0
1103177,51.98,51.98
931503,199.95,199.95
1198842,189.0,189.0
1117926,114.0,114.0
1100523,110.0,110.0
660409,300.0,300.0
1122617,49.98,49.98
1148413,169.95,169.95
1064912,249.0,249.0
941888,90.95,90.95
1195564,179.0,179.0
1189839,109.0,109.0
1172995,229.95,229.95
911469,199.95,199.95
1153160,300.0,300.0
1136271,53.97,53.97
1176878,189.95,189.95
368734,110.0,110.0
1130444,65.0,65.0
1024751,229.95,229.95
1055851,200.0,200.0
1064909,199.0,199.0
1101555,195.97,195.97
967346,199.95,199.95
1024738,229.95,229.95
515595,79.95,79.95
1146547,89.0,89.0
1155528,64.97,64.97
816840,175.2,175.2
1118035,160.3,160.3
1198639,149.95,149.95
1108659,299.0,299.0
971286,219.95,219.95
1166251,119.95,119.95
1111075,89.95,89.95
1103363,199.95,199.95
1131086,120.0,120.0
468715,200.0,200.0
1131927,83.97,83.97
1164289,99.99,99.99
1122594,39.98,39.98
1146310,179.0,179.0
1043034,129.95,129.95
1156223,189.0,189.0
1128412,139.99,139.99
897106,250.0,250.0
1064296,119.95,119.95
971776,46.8,46.8
1116095,119.99,119.99
1172851,149.95,149.95
1119642,319.2,319.2
1112141,99.0,99.0
1142758,159.95,159.95
1185336,219.95,219.95
1114176,249.95,249.95
1143698,99.0,99.0
488596,499.0,499.0
1105671,100.0,100.0
1143708,129.0,129.0
1134761,139.95,139.95
1123605,79.6,79.6
1180739,149.0,149.0
941705,192.5,192.5
1192529,219.95,219.95
1180825,119.0,119.0
1058036,139.99,139.99
1105623,110.0,110.0
1093328,159.0,159.0
552798,110.0,110.0
1069880,149.25,149.25
1134491,53.99,53.99
1055847,140.0,140.0
1075798,219.95,219.95
1151022,84.0,84.0
1063242,111.96,111.96
983938,71.6,71.6
1089789,139.99,139.99
1097425,455.0,455.0
748754,120.0,120.0
1182290,89.95,89.95
1135938,89.99,89.99
834376,121.0,121.0
1150402,179.95,179.95
1113903,155.4,155.4
1127214,53.97,53.97
1189840,109.0,109.0
1005332,299.99,299.99
1190421,99.0,99.0
477442,309.0,309.0
955781,99.95,99.95
1100313,140.0,140.0
1081746,86.97,86.97
1182602,44.98,44.98
1111068,69.95,69.95
1110924,89.97,89.97
1163140,99.98,99.98
1126544,89.99,89.99
1182667,42.48,42.48
1132520,53.99,53.99
1093624,139.95,139.95
1030547,90.0,90.0
1180741,149.0,149.0
1075799,219.95,219.95
1104437,181.96,181.96
1070265,71.99,71.99
1023471,199.0,199.0
1127718,74.98,74.98
1085039,139.99,139.99
1103533,89.95,89.95
1116224,99.99,99.99
1121859,160.3,160.3
1076770,149.0,-1.0
1105654,100.0,100.0
1153786,149.97,149.97
1155524,64.97,64.97
989939,129.0,129.0
1064533,89.99,89.99
1162257,200.0,200.0
1150415,89.99,89.99
1076877,263.99,263.99
1131093,60.5,60.5
947939,199.95,199.95
1113956,167.4,167.4
1142077,29.98,29.98
897162,130.0,130.0
916628,199.95,199.95
1151248,164.95,164.95
1119895,499.95,499.95
1089749,129.0,129.0
941667,198.0,198.0
992976,79.0,79.0
1127199,87.99,87.99
980235,99.5,99.5
1116208,99.99,99.99
1150999,99.0,99.0
1093596,199.95,199.95
1076864,129.0,129.0
1142078,29.98,29.98
1091873,199.95,199.95
1081754,50.97,50.97
971780,54.6,54.6
1188950,89.99,89.99
1073029,139.0,139.0
1093326,159.0,159.0
906853,140.0,140.0
651741,229.95,229.95
1103751,144.5,144.5
1065161,66.49,66.49
1165293,125.3,125.3
1156256,169.0,169.0
1060530,107.97,107.97
1092813,199.95,199.95
995501,119.0,119.0
907058,99.0,99.0
1191844,70.0,70.0
1088663,149.99,149.99
1030277,120.0,120.0
1104429,279.95,279.95
968936,66.5,66.5
1132053,51.98,51.98
1135795,48.99,48.99
803846,99.99,99.99
1110923,95.97,95.97
1106771,139.98,139.98
1201415,100.0,100.0
1114911,154.95,154.95
1170349,54.95,54.95
1113759,149.0,149.0
941886,129.95,129.95
1106877,179.0,179.0
947940,199.95,199.95
829276,119.95,119.95
1085452,99.95,99.95
1182690,79.95,79.95
931501,229.95,229.95
837433,250.0,250.0
971781,46.8,46.8
1087379,89.0,89.0
1104749,82.5,82.5
941687,210.0,210.0
1165889,299.0,299.0
1126982,280.0,280.0
1144583,59.49,59.49
1091729,149.95,149.95
814155,119.0,119.0
897191,164.95,164.95
971777,54.6,54.6
1131119,110.0,110.0
1063575,189.95,189.95
1151026,84.0,84.0
1036391,55.6,55.6
1126410,89.97,89.97
1126258,129.95,129.95
1139483,79.0,79.0
941671,300.0,300.0
1182681,44.98,44.98
931502,249.95,249.95
1105667,100.0,100.0
1142015,79.95,79.95
971782,58.5,58.5
941666,154.0,154.0
931505,199.95,199.95
941928,120.0,120.0
1122404,59.98,59.98
1128682,132.0,132.0
1118786,53.99,53.99
941522,180.95,180.95
1099593,66.0,66.0
1127075,180.95,180.95
1128342,230.0,230.0
1076789,199.0,199.0
1115335,259.0,259.0
1133305,448.0,448.0
966952,130.0,130.0
1123791,59.98,59.98
1122723,259.95,259.95
897177,600.0,600.0
1080218,149.25,149.25
1169050,79.0,79.0
1143915,499.0,499.0
1155555,129.99,129.99
1073988,28.0,28.0
461876,69.95,69.95
864352,149.95,149.95
1111335,60.0,60.0
1115168,44.79,44.79
1206194,154.0,154.0
1078499,244.96,244.96
1164385,49.99,49.99
1103878,349.0,349.0
688947,229.95,229.95
1189463,59.9,59.9
1045691,169.0,169.0
1098787,159.99,159.99
1138889,199.0,199.0
1056502,55.98,55.98
1093033,99.99,99.99
1073919,129.0,129.0
907116,140.0,140.0
1097058,249.0,249.0
1113983,64.5,64.5
1180993,239.95,239.95
1184009,109.99,109.99
1162248,130.0,130.0
1094103,69.95,69.95
1060501,50.0,50.0
992947,129.0,129.0
1072374,114.98,114.98
1075047,60.0,60.0
515585,79.95,79.95
1132641,69.3,69.3
1072996,60.0,60.0
941668,350.0,350.0
999193,76.0,76.0
1151876,104.96,104.96
1063022,155.97,155.97
1138383,71.5,71.5
1164041,35.99,35.99
1120300,109.99,109.99
1029396,419.3,419.3
1094562,89.99,89.99
1068118,28.0,28.0
1101393,199.95,199.95
1185464,89.99,89.99
941669,220.0,220.0
911419,279.95,279.95
1102460,55.98,55.98
967111,109.0,109.0
1128677,89.99,89.99
941925,96.0,96.0
461911,70.0,70.0
1125034,88.0,88.0
1103174,39.98,39.98
1115864,179.4,179.4
1056497,39.98,39.98
1133905,699.0,699.0
1142111,47.97,47.97
1048805,99.98,99.98
1174272,59.95,59.95
1153340,89.95,89.95
954676,27.3,27.3
1103172,47.98,47.98
1121574,89.4,89.4
1219755,119.99,119.99
1070685,51.98,51.98
1115764,200.0,200.0
1101082,199.0,199.0
1079828,47.98,47.98
1103176,71.98,71.98
1103178,55.98,55.98
1174243,59.97,59.97
1063982,99.98,99.98
996850,119.6,119.6
1123215,51.98,51.98
941521,176.0,176.0
108345,48.0,48.0
1091664,129.0,129.0
1027163,100.0,100.0
1123775,74.97,74.97
888629,55.0,55.0
898874,99.99,99.99
969026,110.0,110.0
839073,599.0,599.0
1116124,89.99,89.99
1065153,38.0,38.0
993676,689.0,689.0
1136007,89.99,89.99
1081761,59.49,59.49
1099589,239.95,239.95
941393,49.95,49.95
1025950,129.99,129.99
767019,179.4,179.4
1062874,51.95,51.95
1075702,329.95,329.95
1095947,390.0,390.0
970216,139.0,139.0
1191886,400.0,400.0
1106778,174.98,174.98
1119255,369.95,369.95
1133316,447.0,447.0
1052594,29.98,29.98
1149431,90.99,90.99
814129,339.0,339.0
836291,119.0,119.0
941396,65.95,65.95
1130538,485.0,485.0
1059291,89.95,89.95
1054475,689.0,689.0
1115763,165.0,165.0
989016,199.99,199.99
723989,279.2,279.2
1124334,69.95,-1.0
1103879,369.0,369.0
1178081,69.95,69.95
1128449,389.0,389.0
1112700,159.0,159.0
1104842,350.0,350.0
838190,149.95,149.95
675439,99.98,99.98
829289,299.95,299.95
1147055,89.95,89.95
1004527,139.0,139.0
1163058,79.95,79.95
1004482,139.0,139.0
1129701,89.99,89.99
1117582,79.99,79.99
1170015,139.95,139.95
1063969,229.95,229.95
1004481,139.0,139.0
1117587,89.99,89.99
1116558,139.0,139.0
1098655,99.0,99.0
1129699,89.99,89.99
1128731,159.0,159.0
776042,285.0,285.0
999931,69.99,69.99
1139510,129.0,129.0
1125907,89.99,89.99
1183577,119.95,119.95
1123948,129.0,129.0
1182425,119.95,119.95
1208498,139.95,139.95
1128758,139.0,139.0
1172709,139.0,139.0
1135750,119.95,119.95
1057222,109.95,109.95
1205172,183.2,183.2
1202503,149.95,149.95
1149133,99.0,99.0
1117555,89.99,89.99
1183595,139.95,139.95
1203564,129.95,129.95
1199296,129.95,129.95
948123,119.95,119.95
1195132,199.95,199.95
1162406,129.0,129.0
1128732,159.0,159.0
1133551,120.0,120.0
1172699,139.0,139.0
1132957,250.0,250.0
1078215,240.0,240.0
1165977,41.98,41.98
1153283,199.95,199.95
1154726,79.99,79.99
1182789,119.95,119.95
771085,299.0,299.0
1151805,69.3,69.3
1154623,89.99,89.99
1115816,99.99,99.99
1127537,260.0,260.0
1149029,139.0,139.0
1154766,98.0,98.0
1162405,129.0,129.0
1183563,129.95,129.95
1078234,220.0,220.0
1208402,119.95,119.95
1132942,220.0,220.0
1078225,240.0,240.0
1206002,129.95,129.95
1119645,287.2,287.2
1117589,89.99,89.99
1182384,109.95,109.95
1209267,119.95,119.95
1139511,129.0,129.0
1149028,139.0,139.0
1144768,70.0,70.0
708948,829.0,829.0
1132954,330.0,330.0
1155135,129.0,129.0
1098611,129.0,129.0
1202976,119.95,119.95
1126406,109.95,109.95
1212143,129.95,129.95
1098392,139.0,139.0
1172700,139.0,139.0
1169894,119.95,119.95
1203565,129.95,129.95
1133437,89.99,89.99
1004500,139.0,139.0
1194802,199.95,199.95
1206000,129.95,129.95
1182427,129.95,129.95
1147722,219.0,219.0
1162409,139.0,139.0
1172713,129.0,129.0
1129700,89.99,89.99
1196433,263.2,263.2
1150339,69.99,69.99
1212534,139.95,139.95
1177364,129.95,129.95
1172706,139.0,139.0
1182383,109.95,109.95
1154625,89.99,89.99
1182430,119.95,119.95
1164247,149.95,149.95
1177182,100.0,100.0
1170028,129.95,129.95
1180050,199.2,199.2
1140648,129.99,129.99
1192474,99.95,99.95
1161318,199.95,199.95
1208493,199.95,199.95
1199811,119.95,119.95
1198939,99.95,99.95
1189786,260.0,260.0
1119689,299.0,299.0
1203067,119.95,119.95
1161328,169.95,169.95
1212524,109.95,109.95
1214008,129.95,129.95
981172,69.95,69.95
1098391,139.0,139.0
1183725,159.95,159.95
773336,295.0,295.0
1165978,71.97,71.97
1154707,79.99,79.99
1132936,330.0,330.0
1209265,119.95,119.95
1169485,109.95,109.95
1130043,99.99,99.99
1177462,54.98,54.98
1140715,139.0,139.0
1172712,129.0,129.0
1207560,199.95,199.95
1205433,119.99,119.99
1192268,71.97,71.97
1182283,44.95,44.95
1154639,79.99,79.99
1200752,249.95,249.95
1098610,129.0,129.0
1182819,119.95,119.95
1115821,79.99,79.99
1139794,49.99,49.99
1154387,119.0,119.0
1139508,149.0,149.0
1183499,109.95,109.95
1210430,129.95,129.95
1183472,119.95,119.95
1116552,119.0,119.0
1154624,89.99,89.99
1154704,69.99,69.99
1175117,199.2,199.2
1132498,89.99,89.99
1217971,135.2,135.2
1182420,119.95,119.95
1182601,139.95,139.95
1177463,54.98,54.98
1155696,149.95,149.95
1212150,139.95,139.95
1183573,119.95,119.95
1183239,59.98,59.98
1132941,220.0,220.0
1182279,109.95,109.95
1182349,129.95,129.95
1178203,119.95,119.95
1065987,109.0,109.0
1154722,79.99,79.99
1175015,139.95,139.95
1117588,89.99,89.99
731988,79.99,79.99
1139090,79.99,79.99
1115815,89.99,89.99
1203763,129.95,129.95
1183583,119.95,119.95
895577,100.0,100.0
1182399,129.95,129.95
1140491,119.99,119.99
1176414,79.95,79.95
1166474,129.95,129.95
1058091,119.99,119.99
1214095,135.2,135.2
1169793,119.95,119.95
1199525,159.95,159.95
1154749,89.99,89.99
1161325,199.95,199.95
1182415,119.95,119.95
1170105,139.95,139.95
1182365,129.95,129.95
1132489,89.99,89.99
1205180,183.2,183.2
1184701,229.95,229.95
1202587,119.95,119.95
1202958,129.95,129.95
1155127,119.0,119.0
640705,89.95,89.95
1166200,189.95,189.95
1182395,59.98,59.98
1212128,69.95,69.95
1196920,89.99,89.99
1154636,69.99,69.99
1205185,183.2,183.2
1138544,49.99,49.99
1130044,89.99,89.99
758622,99.99,99.99
1212652,119.95,119.95
1132127,49.99,49.99
1150201,79.99,79.99
750705,79.99,79.99
1182992,109.95,109.95
1132462,79.99,79.99
1181459,495.0,495.0
1116583,99.0,99.0
1182364,119.95,119.95
1078262,240.0,240.0
1146753,179.0,179.0
1207673,149.95,149.95
1183495,129.95,129.95
1132960,280.0,280.0
1135433,149.95,149.95
1194810,189.95,189.95
1128759,139.0,139.0
1150181,89.99,89.99
1136616,69.99,69.99
1183591,129.95,129.95
1182981,119.95,119.95
1198394,119.95,119.95
954221,79.99,79.99
1205627,139.95,139.95
1116582,99.0,99.0
1193118,150.0,150.0
533357,59.95,59.95
1155128,119.0,119.0
1209734,129.95,129.95
1130040,89.99,89.99
1061078,99.95,99.95
650246,90.0,90.0
1199431,149.95,149.95
1174413,79.95,79.95
1119674,279.0,279.0
1150199,79.99,79.99
1071669,89.99,89.99
1215923,110.0,110.0
1115809,89.99,89.99
1144781,229.95,229.95
1196741,129.95,129.95
1156949,129.95,129.95
1096273,109.95,109.95
1183436,189.95,189.95
1182436,71.97,71.97
1136615,34.99,34.99
1217300,179.95,179.95
1193545,199.95,199.95
1205484,129.95,129.95
1182995,129.95,129.95
1182432,119.95,119.95
1205219,129.95,129.95
1130042,99.99,99.99
1132448,41.99,41.99
1166250,71.97,71.97
562467,55.95,55.95
1154721,79.99,79.99
1198195,129.95,129.95
1150340,69.99,69.99
1115812,89.99,89.99
1142504,53.99,53.99
1184898,44.99,44.99
1182362,129.95,129.95
1166254,119.95,119.95
1116566,119.0,119.0
1162072,149.95,149.95
974103,149.95,149.95
1218003,159.2,159.2
1192476,99.95,99.95
776045,289.0,289.0
1062364,118.15,118.15
1142022,69.95,69.95
1174414,79.95,79.95
1154725,79.99,79.99
1176833,99.95,99.95
1183592,129.95,129.95
1182338,109.95,109.95
1132822,169.96,169.96
1166185,119.95,119.95
1132126,49.99,49.99
1198391,129.95,129.95
1177034,74.95,74.95
936911,79.99,79.99
1149246,79.99,79.99
1127851,109.95,109.95
1132970,240.0,240.0
1149127,99.0,99.0
1179637,129.95,129.95
1150200,79.99,79.99
922608,27.3,27.3
1185451,159.0,159.0
1132938,250.0,250.0
1207668,149.95,149.95
1132931,220.0,220.0
1179368,129.99,129.99
1056666,229.0,229.0
1189784,130.0,130.0
1121534,109.95,109.95
1214031,99.95,99.95
1183011,109.95,109.95
1199526,159.95,159.95
1182803,139.95,139.95
1147721,189.0,189.0
1161078,109.95,109.95
1133434,99.95,99.95
1171682,119.95,119.95
1151806,69.3,69.3
1168543,99.95,99.95
1183553,129.95,129.95
1205148,135.2,135.2
1194099,129.95,129.95
1182343,119.95,119.95
1170112,139.95,139.95
635945,29.99,29.99
987455,399.95,399.95
1203490,119.95,119.95
1115794,69.99,69.99
997025,79.99,79.99
1182414,59.98,59.98
1132922,280.0,280.0
1175058,89.99,89.99
1165274,139.3,139.3
1182339,109.95,109.95
1153356,159.0,159.0
1182386,109.95,109.95
1183015,109.95,109.95
1115297,125.3,125.3
1201271,99.0,99.0
1202565,129.95,129.95
1183579,139.95,139.95
1199291,129.95,129.95
993622,169.95,169.95
1105657,70.0,70.0
1154724,79.99,79.99
1182392,64.97,64.97
1132913,220.0,220.0
1164245,149.95,149.95
1175014,129.95,-1.0
1205865,129.95,129.95
1183589,109.95,109.95
1139796,29.99,29.99
1005694,129.0,129.0
1182994,129.95,129.95
1140709,149.0,149.0
1193893,149.95,149.95
1154710,69.99,69.99
1146759,299.0,299.0
1208405,129.95,129.95
1209633,129.95,129.95
1123749,107.97,107.97
895583,100.0,100.0
1186698,429.95,429.95
1177035,74.95,74.95
925939,99.95,99.95
1176835,99.95,99.95
1196470,129.95,129.95
1135432,129.95,129.95
1194659,79.95,79.95
1161125,139.95,139.95
1182378,119.95,119.95
1202512,149.95,149.95
1198393,129.95,129.95
1206103,139.95,139.95
1171174,109.95,109.95
1132923,280.0,280.0
964429,199.95,199.95
1209629,119.95,119.95
1136341,69.99,69.99
1140663,139.99,139.99
1205126,199.2,199.2
1182345,109.95,109.95
1126195,47.99,47.99
1167447,119.95,119.95
1139487,99.99,99.99
1126918,51.98,51.98
1199943,129.95,129.95
1060428,89.99,89.99
1182412,119.95,119.95
1115802,69.99,69.99
1161326,199.95,199.95
1121046,104.3,104.3
1199809,139.95,139.95
1161077,54.98,54.98
1182321,84.95,84.95
1182310,94.95,94.95
1132910,240.0,240.0
1132824,149.95,149.95
1174242,74.95,74.95
1207671,119.95,119.95
1206079,192.0,192.0
1199286,119.95,119.95
1154708,69.99,69.99
1126208,89.99,89.99
1175826,169.0,169.0
1205522,129.99,129.99
1140507,119.99,119.99
1162073,119.95,119.95
983153,109.99,109.99
1149245,79.99,79.99
1205998,129.95,129.95
1183502,119.95,119.95
1182827,129.95,129.95
1150344,79.99,79.99
1135903,199.99,199.99
1119686,249.0,249.0
1199810,139.95,139.95
1132912,240.0,240.0
1182606,79.95,79.95
1213225,89.95,89.95
1128418,129.99,129.99
1182419,119.95,119.95
1192823,77.97,77.97
1145678,89.99,89.99
1137256,149.0,149.0
1184549,89.99,89.99
1183018,109.95,109.95
1115799,79.99,79.99
1078201,300.0,300.0
1202650,189.95,189.95
1174467,64.97,64.97
1078227,240.0,240.0
1182375,109.95,109.95
1201608,74.98,74.98
1177774,99.0,99.0
1183489,59.98,59.98
1183013,129.95,129.95
1133752,320.0,320.0
764010,59.95,59.95
1196871,79.99,79.99
1132940,260.0,260.0
1078183,220.0,220.0
906596,399.95,399.95
1205566,129.95,129.95
673321,39.99,39.99
1142769,89.99,89.99
1103315,119.95,119.95
1148542,149.95,149.95
1103317,129.95,129.95
1148544,149.95,149.95
1150274,219.0,219.0
1126414,99.95,99.95
582659,99.95,99.95
983817,79.99,79.99
1027151,100.0,100.0
718165,29.99,29.99
1143469,229.0,229.0
823587,99.95,99.95
1148415,69.99,69.99
1090678,109.95,109.95
1126317,99.95,99.95
1090677,109.95,109.95
1021186,84.98,84.98
1112215,34.99,34.99
1167517,111.96,111.96
1027170,100.0,100.0
627276,149.0,149.0
1199423,139.95,139.95
201760,199.0,199.0
1126388,99.95,99.95
1108566,259.0,259.0
1020908,159.95,159.95
1136382,99.95,99.95
600419,99.95,99.95
1199808,99.95,99.95
1090679,109.95,109.95
477239,199.0,199.0
1136840,99.95,99.95
1115078,34.99,34.99
800063,99.95,99.95
970502,100.0,100.0
1062734,114.5,114.5
827470,149.95,149.95
1103314,119.95,119.95
1135815,29.99,29.99
1062730,174.3,174.3
1107483,129.95,129.95
1165532,47.98,47.98
1027152,100.0,100.0
1017586,65.97,65.97
1011707,69.99,69.99
468238,99.95,99.95
1213822,129.95,129.95
1125548,249.0,249.0
1021973,95.97,95.97
1108576,239.0,239.0
1216416,189.95,189.95
1103313,119.95,119.95
1148538,149.95,149.95
1148541,139.95,139.95
833099,101.97,101.97
1060508,83.97,83.97
1097420,300.0,300.0
833081,83.97,83.97
1162817,139.95,139.95
1121515,99.95,99.95
1090861,42.48,42.48
1125066,47.99,47.99
1108402,143.4,143.4
659332,99.95,99.95
1119240,90.96,90.96
1020920,101.97,101.97
1125583,259.0,259.0
1123864,34.99,34.99
1198984,425.0,425.0
1135816,42.49,42.49
586704,99.95,99.95
774512,149.95,149.95
1164025,41.99,41.99
478986,129.95,129.95
1096369,89.99,89.99
1105261,84.95,84.95
1132116,29.99,29.99
507447,99.95,99.95
1126865,42.49,42.49
1075329,84.95,84.95
1213823,129.95,129.95
958383,129.95,129.95
1133184,59.99,59.99
1104180,39.99,39.99
1148539,159.95,159.95
1020906,149.95,149.95
958390,159.95,159.95
1142784,89.99,89.99
1125063,27.3,27.3
1212670,139.0,139.0
1141710,111.96,111.96
1141813,129.95,129.95
1126864,42.49,42.49
1065542,129.95,129.95
1017595,59.97,59.97
1035568,104.96,104.96
1090971,99.95,99.95
1134619,99.95,99.95
1017589,59.97,59.97
437874,99.95,99.95
1108571,249.0,249.0
1110603,99.95,99.95
958351,159.95,159.95
1061937,113.97,113.97
1090682,89.95,89.95
1141176,79.97,79.97
1027172,100.0,100.0
1115729,79.95,79.95
895393,285.0,285.0
1021168,79.97,79.97
1115076,49.99,49.99
1126166,109.95,109.95
694985,129.95,129.95
1120214,139.95,139.95
1149276,69.97,69.97
1075148,99.95,99.95
1149040,49.99,49.99
1147437,349.0,349.0
736326,100.0,100.0
1114254,79.99,79.99
1021842,139.95,139.95
1163444,239.0,239.0
763045,84.95,84.95
1165684,109.95,109.95
1021975,89.97,89.97
1162555,149.95,149.95
1163447,239.0,239.0
1170676,41.99,41.99
1060506,90.96,90.96
627281,149.0,149.0
991899,79.99,79.99
1112723,129.95,129.95
1147799,139.95,139.95
1097417,224.0,224.0
1164024,24.0,24.0
1126866,42.49,42.49
1030112,104.96,104.96
1127823,99.95,99.95
1125064,79.99,79.99
1192727,109.99,109.99
477237,199.0,199.0
388898,99.95,99.95
910575,89.99,89.99
1126164,109.95,109.95
1072377,31.2,31.2
1125697,83.97,83.97
1090683,76.97,76.97
548050,84.95,84.95
815413,160.3,160.3
1060517,83.97,83.97
623815,79.95,79.95
858959,119.95,119.95
821837,129.95,129.95
1132629,53.4,53.4
1125065,31.2,31.2
1021165,149.95,149.95
797854,49.95,49.95
807530,289.0,289.0
1060516,90.96,90.96
1078640,84.99,84.99
1133183,49.99,49.99
1080271,42.49,42.49
1021972,104.96,104.96
1151173,139.95,139.95
705157,74.95,74.95
1151793,89.0,89.0
958389,139.95,139.95
1091273,74.95,74.95
1167522,118.96,118.96
1068854,99.95,99.95
1107472,89.97,89.97
1061935,107.97,107.97
1163446,249.0,249.0
1204650,109.95,109.95
990220,69.99,69.99
961036,129.95,129.95
1021179,159.95,159.95
1091573,109.95,109.95
792506,84.95,84.95
645643,300.0,300.0
1148545,169.95,169.95
990743,76.97,76.97
1151791,62.3,62.3
1170031,74.99,74.99
388899,129.95,129.95
1163063,99.95,99.95
1124756,42.48,42.48
958387,139.95,139.95
983948,59.6,59.6
691534,129.95,129.95
1027177,100.0,100.0
1149274,69.97,69.97
1166550,34.99,34.99
1022628,41.99,41.99
1125023,169.95,169.95
774513,83.97,83.97
1078637,84.95,84.95
1061940,179.95,179.95
1103312,99.95,99.95
1075330,99.95,99.95
1062729,174.3,174.3
1145465,79.95,79.95
1180037,84.95,84.95
203051,99.95,99.95
745462,129.95,129.95
840053,100.0,100.0
1125528,249.0,249.0
1163442,229.0,229.0
677335,49.95,49.95
1124476,104.96,104.96
1108577,239.0,239.0
413540,99.95,99.95
1107606,82.8,82.8
858961,119.95,119.95
1056639,84.95,84.95
1149273,43.98,43.98
479250,129.95,129.95
1121145,59.99,59.99
1141713,101.97,101.97
1166555,24.0,24.0
872285,99.95,99.95
1104206,39.99,39.99
582664,99.95,99.95
1121381,159.95,159.95
1075149,84.95,84.95
1107477,119.95,119.95
1147087,71.97,71.97
949669,99.99,99.99
1124060,90.96,90.96
1072379,31.2,31.2
1165690,89.95,89.95
1072418,27.3,27.3
1075141,84.95,84.95
1062725,249.0,249.0
1100066,207.0,207.0
1080648,139.0,139.0
1094241,174.0,174.0
1151548,129.95,129.95
1060507,83.97,83.97
1125523,259.0,259.0
1141814,129.95,129.95
1214007,69.95,69.95
983949,59.6,59.6
1149042,34.99,34.99
1211680,99.95,99.95
1017584,65.97,65.97
1065077,129.95,129.95
1163062,49.98,49.98
751247,49.99,49.99
1163064,39.98,39.98
1149275,69.97,69.97
1144700,129.95,129.95
1108563,249.0,249.0
691168,129.95,129.95
1059845,129.95,129.95
851177,59.99,59.99
827465,149.95,149.95
1104178,41.99,41.99
911385,219.95,219.95
1107473,74.97,74.97
949672,89.99,89.99
1068852,74.95,74.95
1176146,120.0,120.0
1164022,34.99,34.99
1017590,59.97,59.97
1156440,89.99,89.99
1033483,139.95,139.95
1030479,143.4,143.4
1107183,83.97,83.97
1068853,84.95,84.95
858963,99.95,99.95
1107604,74.95,74.95
1135814,49.99,49.99
1148447,118.96,118.96
1169976,79.99,79.99
