href,href_url,Brand,Item,is_men
1095771,/slim-fit-stretch-chino-shorts-1095771.html,French Connection,Slim Fit Stretch Chino Shorts,True
1146529,/beach-shorts-1146529.html,Wayver,Beach Shorts,True
1160328,/pull-on-shorts-1160328.html,French Connection,Pull On Shorts,True
763998,/ramble-ripped-shorts-763998.html,Silent Theory,Ramble Ripped Shorts,True
1213846,/black-dress-shorts-1213846.html,Jack London,Black Dress Shorts,True
1194266,/straight-shorts-1194266.html,Cotton On,Straight Shorts,True
1177176,/rigid-straight-shorts-1177176.html,Cotton On,Rigid Straight Shorts,True
547748,/asr-swim-shorts-547748.html,Coast Clothing,ASR Swim Shorts,True
1118904,/judd-shorts-1118904.html,SABA,Judd Shorts,True
1108337,/icon-shorts-1108337.html,Abercrombie &amp; Fitch,Icon Shorts,True
1162598,/classics-knit-shorts-1162598.html,Reebok,Classics Knit Shorts,True
1206219,/international-chino-short-1206219.html,Superdry,International Chino Short,True
1177179,/track-shorts-1177179.html,Factorie,Track Shorts,True
890704,/linen-pull-on-shorts-890704.html,AERE,Linen Pull On Shorts,True
1027301,/slim-fit-stretch-chino-shorts-1027301.html,French Connection,Slim Fit Stretch Chino Shorts,True
987815,/washed-chino-shorts-987815.html,Cotton On,Washed Chino Shorts,True
1155979,/legion-fleece-shorts-1155979.html,St Goliath,Legion Fleece Shorts,True
1020492,/stubbies-workwear-shorts-1020492.html,Billabong,Stubbies Workwear Shorts,True
1200358,/casual-dobby-stripe-shorts-1200358.html,Gazman,Casual Dobby Stripe Shorts,True
1176022,/harley-shorts-1176022.html,Fila,Harley Shorts,True
1154838,/sandbar-solid-dye-shorts-1154838.html,Deus Ex Machina,Sandbar Solid Dye Shorts,True
1188489,/clarke-shorts-1188489.html,Sportscraft,Clarke Shorts,True
1146214,/organic-cotton-poplin-swim-shorts-1146214.html,AERE,Organic Cotton Poplin Swim Shorts,True
828344,/accelerate-5-shorts-828344.html,New Balance,"Accelerate 5"" Shorts",True
953935,/crossfire-x-slub-walkshorts-953935.html,Billabong,Crossfire X Slub Walkshorts,True
1134701,/cruiser-shorts-1134701.html,The Brave,Cruiser Shorts,True
1158122,/thomas-shorts-1158122.html,Fila,Thomas Shorts,True
1163523,/thomas-chino-shorts-1163523.html,SABA,Thomas Chino Shorts,True
1128010,/reverse-weave-french-terry-script-shorts-1128010.html,Champion,Reverse Weave French Terry Script Shorts,True
580858,/balmain-chino-shorts-580858.html,Blazer,Balmain Chino Shorts,True
1155977,/maverick-shorts-1155977.html,St Goliath,Maverick Shorts,True
1200321,/comfort-twill-shorts-1200321.html,Gazman,Comfort Twill Shorts,True
674161,/victory-shorts-674161.html,Muscle Republic,Victory Shorts,True
441082,/portsea-beach-shorts-441082.html,Blazer,Portsea Beach Shorts,True
1010279,/ua-qualifier-speedpocket-5-shorts-1010279.html,Under Armour,UA Qualifier Speedpocket 5'' Shorts,True
1117520,/jogger-sweat-shorts-1117520.html,Commune,Jogger Sweat Shorts,True
1117522,/denim-jogger-shorts-1117522.html,Commune,Denim Jogger Shorts,True
1155883,/badlands-short-1155883.html,St Goliath,Badlands Short,True
1156541,/brooklyn-shorts-1156541.html,Tommy Hilfiger,Brooklyn Shorts,True
1155973,/down-under-shorts-1155973.html,St Goliath,Down Under Shorts,True
995861,/glenmark-shorts-995861.html,Rodd &amp; Gunn,Glenmark Shorts,True
1190656,/circuit-sport-shorts-1190656.html,UNIT,Circuit Sport Shorts,True
953922,/scheme-x-shorts-953922.html,Billabong,Scheme X Shorts,True
1152080,/essential-linen-jam-shorts-1152080.html,Rhythm,Essential Linen Jam Shorts,True
728742,/small-palm-board-shorts-728742.html,Coast Clothing,Small Palm Board Shorts,True
923224,/mens-taxer-17-elasticated-short-923224.html,Quiksilver,"Mens Taxer 17"" Elasticated Short",True
1086199,/baggies-7-longs-1086199.html,Patagonia,"Baggies 7"" Longs",True
1160745,/baggies-naturals-1160745.html,Patagonia,Baggies Naturals,True
1188793,/wilkie-1188793.html,Politix,Wilkie,True
1134702,/cruiser-shorts-1134702.html,The Brave,Cruiser Shorts,True
995860,/back-river-shorts-995860.html,Rodd &amp; Gunn,Back River Shorts,True
1115664,/block-logo-shorts-1115664.html,NAUTICA,Block Logo Shorts,True
1087667,/elite-shorts-1087667.html,Doyoueven,Elite Shorts,True
893599,/larry-layback-cord-shorts-893599.html,Billabong,Larry Layback Cord Shorts,True
1141474,/winning-check-short-1141474.html,yd.,Winning Check Short,True
1176029,/origami-resort-swim-shorts-1176029.html,Mosmann,Origami Resort Swim Shorts,True
1166497,/toby-stretch-cotton-shorts-1166497.html,Oxford,Toby Stretch Cotton Shorts,True
920314,/bright-mod-board-shorts-920314.html,Coast Clothing,Bright Mod Board Shorts,True
344626,/seagulls-boardshorts-344626.html,Tom &amp; Teddy,Seagulls Boardshorts,True
1000790,/freddy-tropics-printed-shorts-1000790.html,Oxford,Freddy Tropics Printed Shorts,True
1104952,/core-placed-logo-medium-drawstring-boardshorts-1104952.html,Calvin Klein,Core Placed Logo Medium Drawstring Boardshorts,True
1183347,/axel-shorts-1183347.html,TEAMM8,Axel Shorts,True
905495,/thomas-chino-shorts-905495.html,SABA,Thomas Chino Shorts,True
1185068,/low-fly-elastic-boardshorts-1185068.html,Rusty,Low Fly Elastic Boardshorts,True
1149145,/henry-chino-shorts-1149145.html,Oxford,Henry Chino Shorts,True
1185075,/manila-elastic-shorts-1185075.html,Rusty,Manila Elastic Shorts,True
1170489,/melrose-shorts-1170489.html,St Goliath,Melrose Shorts,True
1129586,/lagos-swim-short-1129586.html,Marcs,Lagos Swim Short,True
1162944,/ivan-shorts-1162944.html,Justin Cassin,Ivan Shorts,True
946603,/street-volley-shorts-946603.html,Cotton On,Street Volley Shorts,True
1029670,/training-shorts-1029670.html,Nike,Training Shorts,True
1162599,/classics-knit-shorts-1162599.html,Reebok,Classics Knit Shorts,True
1146534,/beach-shorts-1146534.html,Wayver,Beach Shorts,True
1166496,/toby-stretch-cotton-shorts-1166496.html,Oxford,Toby Stretch Cotton Shorts,True
1183348,/cobra-shorts-1183348.html,TEAMM8,Cobra Shorts,True
1154836,/sandbar-lambada-shorts-1154836.html,Deus Ex Machina,Sandbar Lambada Shorts,True
1141437,/kingsley-textured-short-1141437.html,yd.,Kingsley Textured Short,True
1146535,/beach-shorts-1146535.html,Wayver,Beach Shorts,True
1134452,/track-shorts-1134452.html,TEAMM8,Track Shorts,True
1077424,/skinny-denim-shorts-1077424.html,Hollister,Skinny Denim Shorts,True
1010549,/bedford-cord-shorts-1010549.html,Insight,Bedford Cord Shorts,True
1149144,/henry-chino-shorts-1149144.html,Oxford,Henry Chino Shorts,True
1063866,/solver-lite-5-pocket-shorts-1063866.html,Volcom,Solver Lite 5 Pocket Shorts,True
1119833,/organic-cotton-five-pocket-shorts-1119833.html,Staple Superior Organic,Organic Cotton Five Pocket Shorts,True
1167248,/classic-shorts-1167248.html,Sportscraft,Classic Shorts,True
1127033,/frickin-modern-stretch-19-shorts-1127033.html,Volcom,"Frickin Modern Stretch 19"" Shorts",True
893319,/r3-shorts-893319.html,Riders by Lee,R3 Shorts,True
1133584,/outlaw-shorts-1133584.html,Silent Theory,Outlaw Shorts,True
1111308,/mack-swimshorts-1111308.html,Marcs,Mack Swimshorts,True
920323,/beachside-fern-weekender-shorts-920323.html,Coast Clothing,Beachside Fern Weekender Shorts,True
1083969,/clockworks-20-shorts-1083969.html,Volcom,"Clockworks 20"" Shorts",True
1185274,/overtone-elastic-linen-shorts-1185274.html,Rusty,Overtone Elastic Linen Shorts,True
1206228,/tyler-slim-short-1206228.html,Superdry,Tyler Slim Short,True
1080541,/bailey-chino-short-1080541.html,Marcs,Bailey Chino Short,True
1155083,/poolside-shorts-1155083.html,Barney Cools,Poolside Shorts,True
1109694,/staple-denim-shorts-1109694.html,Staple Superior,Staple Denim Shorts,True
950858,/portsea-beach-shorts-950858.html,Blazer,Portsea Beach Shorts,True
1117384,/poplin-pleat-shorts-1117384.html,AERE,Poplin Pleat Shorts,True
1109295,/signature-chino-shorts-1109295.html,Ben Sherman,Signature Chino Shorts,True
920656,/linen-shorts-920656.html,Coast Clothing,Linen Shorts,True
1141518,/husker-relaxed-short-1141518.html,yd.,Husker Relaxed Short,True
1074969,/victory-shorts-1074969.html,Muscle Republic,Victory Shorts,True
1003972,/first-mile-woven-running-shorts-1003972.html,Puma,First Mile Woven Running Shorts,True
1116076,/staple-pull-on-shorts-1116076.html,Staple Superior,Staple Pull On Shorts,True
1206227,/tyler-slim-short-1206227.html,Superdry,Tyler Slim Short,True
1135031,/community-fleece-shorts-1135031.html,St Goliath,Community Fleece Shorts,True
922765,/ace-sports-shorts-922765.html,VILLIN,Ace Sports Shorts,True
766591,/deuce-shorts-766591.html,Silent Theory,Deuce Shorts,True
1184999,/cryptic-elastic-ramie-shorts-1184999.html,Rusty,Cryptic Elastic Ramie Shorts,True
880378,/basic-swim-shorts-880378.html,Lacoste,Basic Swim Shorts,True
1117448,/ever-distressed-cut-off-shorts-1117448.html,Everloom,Ever Distressed Cut Off Shorts,True
1116078,/staple-pull-on-shorts-1116078.html,Staple Superior,Staple Pull On Shorts,True
1141401,/pigment-fleece-shorts-1141401.html,Cotton On,Pigment Fleece Shorts,True
971824,/sabre-shorts-971824.html,Nena &amp; Pasadena,Sabre Shorts,True
1165919,/roller-shorts-1165919.html,Cotton On,Roller Shorts,True
1169060,/stretch-twill-shorts-1169060.html,Blazer,Stretch Twill Shorts,True
1099711,/mesh-shorts-1099711.html,Russell Athletic,Mesh Shorts,True
1194261,/tech-track-shorts-1194261.html,Factorie,Tech Track Shorts,True
1192366,/ks2-denim-shorts-1192366.html,Kiss Chacey,KS2 Denim Shorts,True
1112176,/bowie-shorts-1112176.html,Jack &amp; Jones,Bowie Shorts,True
1170858,/vintage-stripe-boardshorts-1170858.html,Coast Clothing,Vintage Stripe Boardshorts,True
661702,/a-dropped-skinny-shorts-661702.html,Abrand,A Dropped Skinny Shorts,True
1154352,/2-pack-fusion-pull-on-shorts-1154352.html,St Goliath,2-Pack Fusion Pull On Shorts,True
1126836,/norman-1126836.html,Politix,Norman,True
1185249,/charlie-elastic-shorts-1185249.html,Rusty,Charlie Elastic Shorts,True
581274,/cigi-shorts-581274.html,Wrangler,Cigi Shorts,True
661703,/a-dropped-skinny-shorts-661703.html,Abrand,A Dropped Skinny Shorts,True
1141472,/rock-denim-short-1141472.html,yd.,Rock Denim Short,True
1146525,/beach-shorts-1146525.html,Wayver,Beach Shorts,True
1107704,/dodger-fleece-shorts-1107704.html,NAUTICA,Dodger Fleece Shorts,True
1137384,/fleece-shorts-1137384.html,NAUTICA,Fleece Shorts,True
677384,/5-challenger-shorts-677384.html,Nike,"5"" Challenger Shorts",True
1148613,/501-original-cut-off-shorts-1148613.html,Levi's,501 Original Cut-Off Shorts,True
1163013,/park-stripe-shorts-1163013.html,Justin Cassin,Park Stripe Shorts,True
745341,/reverse-weave-cut-off-shorts-745341.html,Champion,Reverse Weave Cut Off Shorts,True
1149646,/designs-terry-shorts-1149646.html,Stussy,Designs Terry Shorts,True
1156448,/modern-sports-shorts-1156448.html,Puma,Modern Sports Shorts,True
752693,/ls-hoodie-752693.html,Tommy Hilfiger,LS Hoodie,True
1141333,/ck-one-sleep-short-1141333.html,Calvin Klein,CK One Sleep Short,True
1048499,/sleep-pants-1048499.html,Calvin Klein,Sleep Pants,True
752692,/ls-hoodie-752692.html,Tommy Hilfiger,LS Hoodie,True
1027999,/ss-logo-flag-tee-1027999.html,Tommy Hilfiger,SS Logo Flag Tee,True
1141332,/ck-one-sleep-short-1141332.html,Calvin Klein,CK One Sleep Short,True
926303,/ss-logo-flag-tee-926303.html,Tommy Hilfiger,SS Logo Flag Tee,True
1204275,/men-s-chill-shorts-1204275.html,Bamboo Body,Men's Chill Shorts,True
1048493,/sleep-pants-1048493.html,Calvin Klein,Sleep Pants,True
758404,/long-sleeve-shawl-robe-758404.html,Polo Ralph Lauren,Long Sleeve Shawl Robe,True
1115354,/waffle-sleep-joggers-1115354.html,Polo Ralph Lauren,Waffle Sleep Joggers,True
1039280,/cotton-logo-joggers-1039280.html,Tommy Hilfiger,Cotton Logo Joggers,True
1207513,/men-s-favourite-tee-1207513.html,Bamboo Body,Men's Favourite Tee,True
1192086,/men-s-hepburn-gingham-navy-sleep-shorts-1192086.html,Sant And Abel,Men's Hepburn Gingham Navy Sleep Shorts,True
1207514,/men-s-chill-shorts-1207514.html,Bamboo Body,Men's Chill Shorts,True
603952,/round-neck-tee-603952.html,Tommy Hilfiger,Round Neck Tee,True
1077726,/lwk-pants-1077726.html,Tommy Hilfiger,LWK Pants,True
820092,/authentic-long-sleeve-track-top-820092.html,Tommy Hilfiger,Authentic Long Sleeve Track Top,True
1101165,/logo-waistband-organic-cotton-jogger-pants-1101165.html,Tommy Hilfiger,Logo Waistband Organic Cotton Jogger Pants,True
1204276,/men-s-chill-shorts-1204276.html,Bamboo Body,Men's Chill Shorts,True
1039252,/lwk-shorts-1039252.html,Tommy Hilfiger,LWK Shorts,True
1138284,/ck-one-ss-crew-neck-tee-1138284.html,Calvin Klein,CK One SS Crew Neck Tee,True
820093,/authentic-logo-tape-shorts-820093.html,Tommy Hilfiger,Authentic Logo Tape Shorts,True
545795,/3-pack-t-shirts-545795.html,BOSS,3-Pack T-Shirts,True
1077725,/lwk-pants-1077725.html,Tommy Hilfiger,LWK Pants,True
1204666,/men-s-favourite-tee-1204666.html,Bamboo Body,Men's Favourite Tee,True
1101155,/rib-track-top-1101155.html,Tommy Hilfiger,Rib Track Top,True
1046483,/sleep-pants-1046483.html,Calvin Klein,Sleep Pants,True
1202677,/men-s-favourite-tee-1202677.html,Bamboo Body,Men's Favourite Tee,True
1101166,/logo-waistband-organic-cotton-shorts-1101166.html,Tommy Hilfiger,Logo Waistband Organic Cotton Shorts,True
1141334,/plush-robe-1141334.html,Calvin Klein,Plush Robe,True
1204278,/men-s-chill-pants-1204278.html,Bamboo Body,Men's Chill Pants,True
1098961,/pacman-tee-boxer-gift-box-set-1098961.html,Bamboozld,Pacman Tee &amp; Boxer Gift Box Set,True
1039255,/signature-logo-organic-cotton-t-shirt-1039255.html,Tommy Hilfiger,Signature Logo Organic Cotton T-Shirt,True
782402,/comfy-livin-jersey-pants-men-s-782402.html,Bonds,Comfy Livin' Jersey Pants - Men's,True
1101154,/ss-logo-flag-tee-1101154.html,Tommy Hilfiger,SS Logo Flag Tee,True
1115357,/long-sleeve-sleep-crew-1115357.html,Polo Ralph Lauren,Long Sleeve Sleep Crew,True
1207516,/men-s-chill-pants-1207516.html,Bamboo Body,Men's Chill Pants,True
1146195,/ck-one-recycled-sleep-shorts-1146195.html,Calvin Klein,CK One Recycled Sleep Shorts,True
1115356,/long-sleeve-sleep-hoodie-1115356.html,Polo Ralph Lauren,Long Sleeve Sleep Hoodie,True
1115130,/slim-fit-sleep-shorts-1115130.html,Polo Ralph Lauren,Slim Fit Sleep Shorts,True
1204274,/men-s-favourite-tee-1204274.html,Bamboo Body,Men's Favourite Tee,True
1138303,/ck-one-recycled-jogger-pants-1138303.html,Calvin Klein,CK One Recycled Jogger Pants,True
820091,/round-neck-tee-820091.html,Tommy Hilfiger,Round Neck Tee,True
993506,/ck-one-crew-sweatshirt-993506.html,Calvin Klein,CK One Crew Sweatshirt,True
1115139,/jogger-sleep-pants-1115139.html,Polo Ralph Lauren,Jogger Sleep Pants,True
1207515,/men-s-long-sleeve-crew-neck-1207515.html,Bamboo Body,Men's Long Sleeve Crew Neck,True
1098960,/jack-russel-tee-boxers-gift-box-1098960.html,Bamboozld,Jack Russel Tee &amp; Boxers Gift Box,True
1115136,/ss-crew-sleep-top-1115136.html,Polo Ralph Lauren,SS Crew Sleep Top,True
1138285,/ck-one-ss-crew-neck-tee-1138285.html,Calvin Klein,CK One SS Crew Neck Tee,True
1202678,/men-s-chill-pants-1202678.html,Bamboo Body,Men's Chill Pants,True
1116108,/sleep-trousers-1116108.html,Emporio Armani,Sleep Trousers,True
1116113,/trousers-1116113.html,Emporio Armani,Trousers,True
1048506,/sleep-ls-sweatshirt-1048506.html,Calvin Klein,Sleep LS Sweatshirt,True
1039266,/crew-neck-logo-stripe-ss-tee-1039266.html,Tommy Hilfiger,Crew-Neck Logo Stripe SS Tee,True
1077724,/jersey-shorts-1077724.html,Tommy Hilfiger,Jersey Shorts,True
1039260,/logo-embroidery-sweatshirt-1039260.html,Tommy Hilfiger,Logo Embroidery Sweatshirt,True
895819,/3-pack-short-sleeve-crew-neck-895819.html,Polo Ralph Lauren,3-Pack Short Sleeve Crew-Neck,True
1190861,/men-s-gray-malin-beach-blue-sleep-shorts-1190861.html,Sant And Abel,Men's Gray Malin Beach Blue Sleep Shorts,True
1039269,/sleep-pants-1039269.html,Tommy Hilfiger,Sleep Pants,True
1185449,/great-waves-pj-set-1185449.html,Coast Clothing,Great Waves PJ Set,True
1039267,/lwk-pants-1039267.html,Tommy Hilfiger,LWK Pants,True
920618,/signature-essential-shorts-920618.html,Coast Clothing,Signature Essential Shorts,True
1202730,/boxer-shorts-1202730.html,Double Rainbouu,Boxer Shorts,True
1115135,/ss-crew-sleep-top-1115135.html,Polo Ralph Lauren,SS Crew Sleep Top,True
1048496,/sleep-jogger-pants-1048496.html,Calvin Klein,Sleep Jogger Pants,True
1039256,/full-zip-colour-block-hoodie-1039256.html,Tommy Hilfiger,Full-Zip Colour Block Hoodie,True
1073123,/fashion-pants-1073123.html,BOSS,Fashion Pants,True
1046485,/ss-crew-neck-1046485.html,Calvin Klein,SS Crew Neck,True
1202717,/ez-robe-1202717.html,Double Rainbouu,Ez Robe,True
1190859,/men-s-hepburn-gingham-navy-long-pj-set-1190859.html,Sant And Abel,Men's Hepburn Gingham Navy Long PJ Set,True
1039264,/lwk-track-top-1039264.html,Tommy Hilfiger,LWK Track Top,True
1101158,/lwk-track-top-1101158.html,Tommy Hilfiger,LWK Track Top,True
1202718,/ez-robe-1202718.html,Double Rainbouu,Ez Robe,True
1190289,/men-s-gray-malin-snow-sleep-shorts-1190289.html,Sant And Abel,Men's Gray Malin Snow Sleep Shorts,True
1202726,/boxer-shorts-1202726.html,Double Rainbouu,Boxer Shorts,True
1048492,/sleep-ss-crew-neck-tee-1048492.html,Calvin Klein,Sleep SS Crew Neck Tee,True
1204277,/men-s-chill-pants-1204277.html,Bamboo Body,Men's Chill Pants,True
1204669,/men-s-long-sleeve-crew-neck-1204669.html,Bamboo Body,Men's Long Sleeve Crew Neck,True
1202676,/men-s-long-sleeve-crew-neck-1202676.html,Bamboo Body,Men's Long Sleeve Crew Neck,True
1108048,/modern-cotton-pj-set-1108048.html,Calvin Klein,Modern Cotton PJ Set,True
1212810,/men-s-hepburn-gingham-pink-boxer-shorts-1212810.html,Sant And Abel,Men's Hepburn Gingham Pink Boxer Shorts,True
1115142,/jogger-sleep-bottoms-1115142.html,Polo Ralph Lauren,Jogger Sleep Bottoms,True
993507,/ck-one-lounge-shorts-993507.html,Calvin Klein,CK One Lounge Shorts,True
1048497,/ck-one-lounge-graphic-t-shirt-1048497.html,Calvin Klein,CK One Lounge Graphic T-Shirt,True
728829,/essential-knit-shorts-728829.html,Coast Clothing,Essential Knit Shorts,True
1057999,/men-s-jersey-shorts-1057999.html,Paul Smith,Men's Jersey Shorts,True
688232,/cotton-stretch-crew-neck-undershirt-688232.html,Emporio Armani,Cotton Stretch Crew Neck Undershirt,True
993510,/ck-one-crew-sweatshirt-993510.html,Calvin Klein,CK One Crew Sweatshirt,True
1202721,/ez-pants-1202721.html,Double Rainbouu,Ez Pants,True
920617,/rock-the-boat-pj-set-920617.html,Coast Clothing,Rock The Boat PJ Set,True
991777,/candy-cane-pj-pants-991777.html,Sant And Abel,Candy Cane PJ Pants,True
772086,/reindeer-pyjama-pants-772086.html,Sant And Abel,Reindeer Pyjama Pants,True
729222,/essential-knit-pants-729222.html,Coast Clothing,Essential Knit Pants,True
1160844,/jo-long-sleeve-pj-set-unisex-1160844.html,Cotton On,Jo Long Sleeve PJ Set - Unisex,True
1115353,/sleep-jogger-pants-1115353.html,Polo Ralph Lauren,Sleep Jogger Pants,True
1046479,/ss-crew-neck-tee-1046479.html,Calvin Klein,SS Crew Neck Tee,True
1115138,/jogger-sleep-pants-1115138.html,Polo Ralph Lauren,Jogger Sleep Pants,True
1115140,/jogger-sleep-bottoms-1115140.html,Polo Ralph Lauren,Jogger Sleep Bottoms,True
920615,/cascade-leaf-pj-set-920615.html,Coast Clothing,Cascade Leaf PJ Set,True
968860,/sleep-joggers-968860.html,Polo Ralph Lauren,Sleep Joggers,True
1046476,/ss-crew-neck-1046476.html,Calvin Klein,SS Crew Neck,True
1116100,/sleep-t-shirt-1116100.html,Emporio Armani,Sleep T-Shirt,True
